Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-06-28,92.94773864746094,93.85566524867593,92.78810320109346,92.9876475090528,5347700
2000-06-29,92.06974792480469,93.06746951046577,91.64072764297043,92.42892769564268,6345700
2000-06-30,92.76818084716797,92.96772522412466,91.88020836971067,91.91014002625418,7420200
2000-07-03,94.04525756835938,94.14502974910238,92.70831034640307,92.86794583559187,1436600
2000-07-05,92.34912109375,93.64615931135886,92.18948562081353,93.46656940430532,2748200
2000-07-06,93.06745147705078,93.5264033175251,92.08968451256204,92.54863635303634,5963200
2000-07-07,94.5640869140625,95.00308457435145,93.38677500692393,93.66613715438054,3034800
2000-07-10,94.40438842773438,95.08283890470393,94.20484416980216,94.4243428535276,2816100
2000-07-11,94.60399627685547,95.22258389224938,93.9654542222553,94.16499861431785,5431600
2000-07-12,95.22258758544922,95.86112966481518,94.9432254257266,95.32235978535014,5883000
2000-07-13,95.6416015625,96.02073580612351,95.26246731887649,95.77130538268699,5356000
2000-07-14,96.5794906616211,96.5794906616211,95.57179143054425,96.06067521591817,5341900
2000-07-17,96.41988372802734,97.04844878130402,96.22033926666967,96.40990650495947,4208300
2000-07-18,95.6315689086914,96.18031552214765,95.36218420754017,96.18031552214765,4262100
2000-07-19,94.86337280273438,95.72141340654538,94.66382847626669,95.44205134949064,8506800
2000-07-20,96.18038940429688,96.18038940429688,95.02303202142359,95.14275864723807,4538900
2000-07-21,94.30464935302734,95.6216419169926,94.30464935302734,95.6216419169926,5656900
2000-07-24,93.76585388183594,95.05291444267407,93.58626403613759,94.58398540112839,5628500
2000-07-25,94.06520080566406,94.40442617980412,93.72597543152399,94.34456287848529,4757100
2000-07-26,93.14725494384766,93.96538636044957,92.99759675788388,93.84565981167856,12062500
2000-07-27,92.82801818847656,93.62619547298625,92.38902068199623,93.18719796650592,7652600
2000-07-28,90.73283386230469,93.1672754130417,90.36367674190603,93.04754877939888,6229500
2000-07-31,91.31147003173828,92.02982949877119,90.71283714254419,91.27156117245868,5265500
2000-08-01,91.8702392578125,92.40900912313852,91.39133271085605,91.71060374216036,3946600
2000-08-02,92.32919311523438,92.84800855093701,91.71060548035815,91.87024099903589,7439800
2000-08-03,92.96774291992188,93.10742401037894,91.0720709780046,91.23170650995553,4607100
2000-08-04,93.46656799316406,93.68606676513775,92.84798054487455,93.42665912553248,3686600
2000-08-07,94.58403778076172,94.78358216426544,93.46658923314091,93.686088054995,4159800
2000-08-08,94.94316864013672,95.02298635231843,94.18490037441053,94.18490037441053,3658700
2000-08-09,94.14501190185547,95.28241454670619,94.10510303712385,95.23252846579169,5383800
2000-08-10,93.68605041503906,94.41438712220604,93.40668839037228,94.20486560370595,4193400
2000-08-11,94.12506103515625,94.50419526446893,92.94774948097474,93.62620020711323,5089400
2000-08-14,95.32231903076172,95.50190891380062,93.90555439789924,94.36450632122089,2966700
2000-08-15,95.24250793457031,95.66155102416302,94.86337371065311,95.3622345315968,5564600
2000-08-16,94.90328979492188,95.74137603785432,94.40442893603351,95.34228735074363,5191600
2000-08-17,95.9010238647461,96.06065936015142,94.72371208613187,94.94321089231418,5652200
2000-08-18,95.58171844482422,96.02071589905933,95.28240199875484,96.02071589905933,4626400
2000-08-21,96.10054016113281,96.24022117880888,95.40213507275249,95.80122369468411,2380600
2000-08-22,95.94093322753906,96.61938408646925,95.84116104240228,96.14047759781265,3075300
2000-08-23,96.32008361816406,96.59944578320534,95.32236160015945,95.66158708628102,5483200
2000-08-24,96.61934661865234,96.73907319438797,96.10053145713128,96.51957447220599,4529000
2000-08-25,96.5794906616211,96.8189439442532,96.37994625942765,96.51962734096305,2822200
2000-08-28,96.90868377685547,97.63702043038275,96.57943570060341,96.57943570060341,5518700
2000-08-29,96.92869567871094,96.97858178044986,96.35999411888731,96.69921961071194,3561900
2000-08-30,96.00077819824219,96.73909222720394,96.00077819824219,96.61936562791284,3964800
2000-08-31,97.27787017822266,97.75677661602313,96.3599661724384,96.45973834698016,4863100
2000-09-01,97.377685546875,98.0760910784612,97.05841444672132,97.85659219710554,3191200
2000-09-05,96.59944152832031,97.18809749301468,96.30012493610283,96.97857587846245,3470800
2000-09-06,95.501953125,97.02846783750783,95.48199868431362,96.5395840406916,4322200
2000-09-07,96.32008361816406,96.46974192086475,95.67156430646106,95.94094925132231,4265500
2000-09-08,95.66152954101562,96.10052696485842,95.35223590149002,95.96084596636298,3518200
2000-09-11,95.52186584472656,96.53954187524276,94.94318731757028,95.62163800458109,3937500
2000-09-12,94.82352447509766,95.9409734167234,94.78361558432532,95.62170229054462,4769100
2000-09-13,95.07293701171875,95.36227641494467,94.28473656844812,94.5042354260678,7691600
2000-09-14,95.55181884765625,95.7413859937464,94.60398311720544,95.70147712088533,3397100
2000-09-15,93.46135711669922,94.90168625034698,93.46135711669922,94.86167710774566,4085700
2000-09-18,92.6011734008789,94.08151188255206,92.31110707676727,93.70142497509543,5109300
2000-09-19,93.44136047363281,93.66141077661077,92.63117526721403,92.90123700268697,6588200
2000-09-20,92.75114440917969,93.4813108646817,91.64089130560815,93.26126070000987,6508100
2000-09-21,91.34085083007812,93.18127095192814,91.30084169699442,92.48111112296345,5972300
2000-09-22,93.00123596191406,93.02124052976993,91.17081800310247,91.30084769416558,7791300
2000-09-25,92.34110260009766,93.50136775408502,92.00102488254964,93.42134946760314,9726300
2000-09-26,91.16082763671875,92.82120698581853,91.16082763671875,92.4211155763969,5302400
2000-09-27,91.64093780517578,92.16105664013203,90.98078697619285,91.9009972226539,7186200
2000-09-28,92.8211669921875,93.6713608708875,91.4708590671934,91.66090240478516,7036400
2000-09-29,91.94097137451172,93.44131359668064,91.94097137451172,93.12124058928461,9333600
2000-10-02,92.08100891113281,92.76116409318333,91.6309062171288,92.36107280962419,5517800
2000-10-03,91.2208251953125,93.30130015590734,91.08079322681093,92.52112204568428,9347200
2000-10-04,91.98098754882812,92.34106970974132,90.74070455012709,91.4608688719535,6148900
2000-10-05,92.30106353759766,92.72115940545407,91.74093571378909,91.80094940919714,4566900
2000-10-06,90.30062103271484,92.59114409612775,89.46042916665945,92.1010321742621,10014900
2000-10-09,89.62044525146484,90.46063692569733,89.22035397802081,90.46063692569733,4508000
2000-10-10,88.14012908935547,90.42064990555758,88.14012908935547,89.68048086872005,6104700
2000-10-11,87.39996337890625,88.7402695236503,86.49975775930204,88.10012330526509,10346000
2000-10-12,85.21943664550781,88.08008909628425,84.99938645698654,87.88004347035583,12336900
2000-10-13,88.06014251708984,88.12015624438455,85.05945615235485,85.09946530388464,11778800
2000-10-16,88.46025085449219,88.49025772384582,87.50003103517614,87.96013636526509,5659000
2000-10-17,86.25970458984375,88.70026209447292,86.03965432303293,88.62024381563262,7831700
2000-10-18,85.93961334228516,87.13988727164669,83.31901526317917,84.89937593683851,10897300
2000-10-19,89.18036651611328,89.27038707450774,87.33994621115984,87.60000560207718,8767300
2000-10-20,89.56047058105469,90.38065804896249,88.58024653404291,88.58024653404291,7373500
2000-10-23,89.96052551269531,90.28059854098153,88.94029273503298,89.58043879160543,5290000
2000-10-24,89.36035919189453,90.8607010184878,88.98027259582425,90.24055973016259,5750700
2000-10-25,87.25992584228516,89.3404009196803,87.1398984339739,88.82028215033152,9137600
2000-10-26,87.49995422363281,88.12009564588536,85.79956645294035,87.78001809174687,9345800
2000-10-27,89.16036987304688,89.16036987304688,87.45998139667061,88.26016420908297,9762900
2000-10-30,89.96052551269531,90.3206076695173,88.44017862833577,88.62021970674677,10154100
2000-10-31,91.51090240478516,91.9810097840643,89.66047974166511,90.27061910626145,7752400
2000-11-01,91.20081329345703,91.70092742645471,90.40063068066074,91.06078133621769,6753600
2000-11-02,91.35087585449219,92.1210518580831,91.23084842536113,91.6409421415589,11395100
2000-11-03,91.40088653564453,92.02102824774893,91.14082710798786,91.84098710552507,5187100
2000-11-06,92.04100799560547,92.3710833339944,91.56089841249428,91.64091667634615,4042500
2000-11-07,92.02104949951172,92.18108610733695,91.26087561234183,91.6309602679377,5231300
2000-11-08,89.98055267333984,92.22106443399214,89.98055267333983,92.22106443399214,6123300
2000-11-09,89.64045715332031,90.40063063509362,87.860050840746,89.62045258801048,10635300
2000-11-10,87.45997619628906,89.28039198628501,87.39996248892656,88.9803234494725,8569500
2000-11-13,86.77976989746094,87.68997725807286,85.14939847130994,86.81977901221312,17285300
2000-11-14,89.06038665771484,89.38045992512801,87.70007527120887,88.00014395940872,7668900
2000-11-15,89.34040832519531,89.69048829512163,88.18014328201096,89.02033520983412,8837700
2000-11-16,87.94009399414062,89.54045967192297,87.90008485219606,88.71026997657337,6684100
2000-11-17,87.46997833251953,88.98032329858133,86.89984811354256,87.90007656788812,6551100
2000-11-20,86.21971893310547,87.29996599166411,85.97966403120355,86.89987448849423,5458500
2000-11-21,86.6597900390625,87.17990881584358,85.46951822296735,86.33971694565876,7684300
2000-11-22,84.5893325805664,86.3397326280536,84.57933029458077,85.9996549045418,5736900
2000-11-24,86.3196792602539,86.39969750290537,85.53950139440225,85.53950139440225,3411600
2000-11-27,87.07990264892578,87.49999866446161,86.61979748905321,87.359966659283,5992000
2000-11-28,85.5795669555664,87.43999232416567,85.54956009478255,86.49977735293808,5336100
2000-11-29,85.41950988769531,86.99987084346297,85.30948475786339,86.01964695950582,6914100
2000-11-30,84.6793441772461,85.45952240141634,83.05897401935408,84.81937616619973,11201600
2000-12-01,84.63933563232422,85.81960526179884,83.8591574026715,85.25947730204817,7587200
2000-12-04,85.35948181152344,85.69955942830242,84.17921243564345,84.41926722395803,6996600
2000-12-05,88.16012573242188,88.50020336742327,86.03964165535432,86.33971015682614,8883400
2000-12-06,86.74980926513672,88.56022267191518,86.43973846066083,88.20014044736257,12888000
2000-12-07,85.5595474243164,86.9798719197867,85.5595474243164,86.33972566830712,6529100
2000-12-08,85.75955963134766,89.28036263930595,85.69954594371201,87.7400113233242,10276300
2000-12-11,88.74029541015625,89.34043266495894,87.52001632539081,87.94011240375268,6405600
2000-12-12,88.36016845703125,88.8602826094935,87.94007256896295,88.4601912875237,5022900
2000-12-13,87.14990997314453,89.24038755657013,87.0798939775274,89.14036470568853,6070500
2000-12-14,86.03965759277344,87.37996381428376,85.79960274712981,86.97987240487768,7678400
2000-12-15,84.0963134765625,85.48086266050018,83.83545638393656,85.48086266050018,9065300
2000-12-18,85.2199935913086,85.70157584847634,84.60798280615792,84.79860911628683,7235400
2000-12-19,83.48426818847656,86.66471681433248,83.48426818847656,85.05944305995726,9616600
2000-12-20,81.06636810302734,82.79203831512149,80.9660384395335,82.5913789881338,9994300
2000-12-21,81.62816619873047,82.74182480837392,80.60480423311218,80.90579304652933,14331500
2000-12-22,84.07622528076172,84.18658786764577,82.73180831326505,82.8321379377051,10182900
2000-12-26,84.97918701171875,84.97918701171875,83.65483604530236,84.01602267250684,4665300
2000-12-27,85.60123443603516,85.87212441842767,84.27688341100507,84.59793820495176,4854100
2000-12-28,85.86209106445312,85.96242068710382,85.13971778136822,85.28017925307918,8358700
2000-12-29,84.2367935180664,86.22332104505273,84.2367935180664,86.08285950274056,8774600
2001-01-02,82.71171569824219,84.85876896842946,81.9090789617236,84.75843937636463,8737500
2001-01-03,86.6847915649414,87.32690113208912,81.96929943120038,82.39068383464108,19431600
2001-01-04,85.75171661376953,86.98577080161247,85.40056298308252,86.64465013180224,9219000
2001-01-05,82.95256042480469,85.80192268419566,82.95256042480469,85.70159302717485,12911400
2001-01-08,83.59464263916016,83.59464263916016,81.98936865665108,83.39398339134652,6625300
2001-01-09,83.37394714355469,84.4374415355182,83.10305706258285,84.14648552262253,5702400
2001-01-10,84.83872985839844,84.83872985839844,82.7117418345124,82.83213738303424,8746100
2001-01-11,84.91899108886719,85.7115950935955,84.17655189456471,84.17655189456471,7245100
2001-01-12,84.75849914550781,85.86212543646495,84.29698269656211,85.19994966189067,7244000
2001-01-16,85.3002700805664,85.52099531483746,84.44746803906463,84.75848996008293,8542200
2001-01-17,85.69151306152344,86.71487500184371,85.1697991311641,86.58444651925387,7851400
2001-01-18,86.5443115234375,87.13625615361171,85.36042226308906,85.68147697775983,8107000
2001-01-19,86.052734375,87.44731640579457,85.96243769674712,87.44731640579457,7782500
2001-01-22,86.62460327148438,87.1864492042158,85.76176844621826,86.2032188219358,7050900
2001-01-23,87.3068618774414,87.74831233970382,86.1430379314769,86.34369723250526,8463100
2001-01-24,87.56771087646484,88.16968872391992,87.2265900962403,87.48744716347083,6199900
2001-01-25,87.34701538085938,88.12958684877886,87.10622415996107,87.48747692638338,10818300
2001-01-26,87.24665832519531,87.40718575541646,86.33365856581253,86.78514196330951,7136800
2001-01-29,87.71214294433594,87.90476791507342,86.9223413730669,87.00581872559404,6705900
2001-01-30,88.48271942138672,88.55976945078366,87.19207264208843,87.5195548626586,7069100
2001-01-31,87.98184967041016,89.06058896714862,87.71216484622553,88.22584462687408,9706900
2001-02-01,88.56613159179688,88.57897652126293,87.48739266409865,88.033189491586,8239100
2001-02-02,86.55640411376953,88.60473596978777,86.52429666379263,88.22588373656929,8276600
2001-02-05,87.19208526611328,87.28840761462197,86.52429538641573,86.55640283591863,4352900
2001-02-06,86.93519592285156,87.77635771418186,86.82603849475191,86.87740842523628,7106700
2001-02-07,86.48577880859375,86.94167132345648,85.83724157790832,86.50504132061224,5748700
2001-02-08,85.47769927978516,86.94170962506388,85.46486413133101,86.55644941715136,5943300
2001-02-09,84.65573120117188,85.62532301231148,84.28330644032681,85.62532301231148,9913000
2001-02-12,85.62531280517578,85.72162531899279,84.56582616411768,84.56582616411768,5804400
2001-02-13,84.92539978027344,86.15183128884303,84.75845483583996,85.85003903704185,6587600
2001-02-14,84.79696655273438,85.17580875063877,83.89801730384055,85.17580875063877,8400100
2001-02-15,85.61890411376953,85.73448895337488,84.75206190690301,85.29784926726718,5929800
2001-02-16,83.73111724853516,84.30259460078821,83.02480231983024,84.11638706260572,6434900
2001-02-20,82.44046020507812,84.20626179898515,82.25425271166878,84.14204691280759,5760000
2001-02-21,80.66181182861328,82.7294006796933,80.58475691098806,82.12582097113908,10910800
2001-02-22,80.7837905883789,81.25253265546202,78.99230458507955,81.13053028891166,21281600
2001-02-23,80.2380142211914,80.61043896118379,78.20895045302923,80.31506913602317,20173000
2001-02-26,81.9460678100586,81.9460678100586,79.94268314357592,80.77742797933782,11503700
2001-02-27,81.18833923339844,82.08728875252024,80.59117711060613,81.41949908086046,11415000
2001-02-28,79.58952331542969,81.445220608428,79.15288837008245,81.38743306660305,14825800
2001-03-01,80.00687408447266,80.00687408447266,78.1768622718537,79.65371666037208,14672000
2001-03-02,79.37118530273438,80.68108975936867,78.53002311152113,78.65844309987588,12564300
2001-03-05,80.09674835205078,80.1224333233488,79.4995862413672,79.71790604794664,5293200
2001-03-06,80.95716857910156,82.02949029013119,80.57832141897978,81.13053599210183,6917000
2001-03-07,81.53510284423828,81.57362786377693,80.75172812089296,81.4837328855808,6371700
2001-03-08,81.62499237060547,81.70204240453651,80.99572266635333,81.29109256054235,6055000
2001-03-09,79.21064758300781,80.97002666935187,79.05012016895323,80.97002666935187,10020300
2001-03-12,75.8203125,78.6584361214609,75.60841512899609,78.55569622076514,13972900
2001-03-13,77.06595611572266,77.33564574518888,75.46710532864765,76.66785148458163,12888000
2001-03-14,75.54420471191406,76.5972641935305,74.32419534206825,75.15893988430697,19883400
2001-03-15,75.56344604492188,76.32113544976478,75.35797120118008,76.0578682036764,10370300
2001-03-16,74.04784393310547,75.58661707037815,73.9190733264133,75.41277797936782,58514600
2001-03-19,75.5544662475586,75.77337394763792,73.92555521336796,74.53076512947642,10067800
2001-03-20,73.5263442993164,76.26909729541556,73.46840120034747,75.90854935846069,15083900
2001-03-21,72.2773208618164,74.20883661506143,72.04553857845912,73.51348976498957,19004600
2001-03-22,71.54332733154297,72.49620544680083,69.56030380981547,72.12277798256046,28624800
2001-03-23,73.70663452148438,73.8225256493522,71.78799360725,72.9147109957046,12861700
2001-03-26,74.6466064453125,74.85906932940645,73.89331197810264,74.49208173239484,9943800
2001-03-27,76.17256927490234,76.39147702814563,74.22173843489195,74.44064618813522,12880700
2001-03-28,74.06719207763672,75.29692123181583,73.97705506788951,75.26473224953389,10953300
2001-03-29,74.3504867553711,75.00719999312905,72.20006318840112,73.84828850049865,12060300
2001-03-30,75.1295166015625,75.1295166015625,73.71950870596999,74.39554109999055,9183600
2001-04-02,73.5263442993164,75.57375063520497,73.26881286554706,74.87840888709162,10561000
2001-04-03,71.07332611083984,73.49416005851012,70.86085824341158,73.38470870090073,12836000
2001-04-04,71.3695068359375,72.17430507475524,70.37155996706268,71.18923281637811,14884300
2001-04-05,74.07359313964844,74.35687863138241,72.43180362595503,72.94687619435581,21522800
2001-04-06,72.94689178466797,73.65511303350902,72.14852864180988,73.39113693495987,14937800
2001-04-09,73.7581558227539,74.03500664493347,72.61212378604283,73.39760774255694,9034300
2001-04-10,75.103759765625,75.81198111206551,74.15087665274481,74.33115064142808,17873600
2001-04-11,75.15525817871094,76.61032941797373,74.77539097051604,76.47512394417129,12722300
2001-04-12,76.52022552490234,76.57817355993153,74.65953214751976,74.87843985126437,9233200
